candidate_id,resolved_openml_id,source_pools,source_dataset_ids,dataset_name,retrieval_timestamp_utc,objective_eligible,semantic_eligible,duplicate_status,first_exclusion_reason,final_decision,openml_version,target_name,description_excerpt,class_labels,minority_label,majority_label,n_rows,n_source_features,n_numeric,n_categorical,n_continuous,n_encoded_features,missing_indicator_count,n_minority,n_majority,minority_prevalence,treatment_intensity_r,missing_fraction,max_balanced_train_size,raw_checksum,objective_checks_json,dtype_disagreement,check_binary,check_rows_in_range,check_has_continuous,check_prevalence_ge_0_02,check_prevalence_le_upper,check_minority_count_ge_250,check_missing_lt_10pct,check_encoded_features_le_100,check_tabpfn_envelope_balanced_train_le_10000,check_treatment_intensity_r_ge_0_5,review_status,semantic_decision,semantic_decision_reason,pipeline_determinism_candidate,suspected_issue
openml:1509,1509,climb,climb:1509,walking-activity,2026-08-31T21:41:09.493152+00:00,False,False,none,prefilter_rows_out_of_range:149332.0,EXCLUDE,1,Class,"**Author**: P. Casale, O. Pujol, P. Radeva.    
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/User+Identification+From+Walking+Activity)  
**Please cite**: Casale, P. Pujol, O. and Radeva, P. 'Personalization and user verification in wearable systems using biometric walking patterns' Personal and Ubiquitous Computing, 16(5), 563-580, 2012

**User Identification From Walking Activity Data Set**  
The dataset collects data from an Android smartphone positioned in the chest pocket. Accelerometer Data are collected from 22 participants walking in the wild over a predefined path. The dataset is intended for Activity Recognition research purposes. It provides challenges for identification and authentication of people using motion patterns. 

**Note: the original per-user datasets wer",,,,149332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1510,1510,openml_cc18,openml_cc18:1510,wdbc,2026-08-31T21:41:09.493936+00:00,False,False,none,objective_fail:minority_count_ge_250,EXCLUDE,1,Class,"**Author**: William H. Wolberg, W. Nick Street, Olvi L. Mangasarian    
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/breast+cancer+wisconsin+(original)), [University of Wisconsin](http://pages.cs.wisc.edu/~olvi/uwmp/cancer.html) - 1995  
**Please cite**: [UCI](https://archive.ics.uci.edu/ml/citation_policy.html)     

**Breast Cancer Wisconsin (Diagnostic) Data Set (WDBC).** Features are computed from a digitized image of a fine needle aspirate (FNA) of a breast mass. They describe characteristics of the cell nuclei present in the image. The target feature records the prognosis (benign (1) or malignant (2)). [Original data available here](ftp://ftp.cs.wisc.edu/math-prog/cpo-dataset/machine-learn/cancer/) 

Current dataset was adapted to ARFF format from the UCI version. Sample",1|2,2,1,569.0,30.0,30.0,0.0,30.0,30.0,0.0,212.0,357.0,0.3725834797891036,0.6839622641509435,0.0,358.0,128796c150f03a071c7a2dd506a08418482234b353e256c75c244eeaad404add,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,False,True,True,True,True,,,,,
openml:1511,1511,climb,climb:1511,wholesale-customers,2026-08-31T21:41:09.843344+00:00,False,False,none,prefilter_rows_out_of_range:440.0,EXCLUDE,1,Channel,"**Author**: Margarida G. M. S. Cardoso      
**Source**: UCI     
**Please cite**: Abreu, N. (2011). Analise do perfil do cliente Recheio e desenvolvimento de um sistema promocional. Mestrado em Marketing, ISCTE-IUL, Lisbon.  

* Title:   
Wholesale customers Data Set 

* Abstract:   
The data set refers to clients of a wholesale distributor. It includes the annual spending in monetary units (m.u.) on diverse product categories

* Source:  
Margarida G. M. S. Cardoso, margarida.cardoso '@' iscte.pt, ISCTE-IUL, Lisbon, Portugal

* Attribute Information:

1) FRESH: annual spending (m.u.) on fresh products (Continuous); 
2) MILK: annual spending (m.u.) on milk products (Continuous); 
3) GROCERY: annual spending (m.u.)on grocery products (Continuous); 
4) FROZEN: annual spending (m.u.)on froze",,,,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1524,1524,climb,climb:1524,vertebra-column,2026-08-31T21:41:09.844254+00:00,False,False,none,prefilter_rows_out_of_range:310.0,EXCLUDE,2,Class,"**Author**: Guilherme de Alencar Barreto, Ajalmar R. da Rocha Neto, Henrique Antonio Fonseca da Mota Filho       
**Source**: [original](http://www.openml.org/d/1523) - UCI   
**Please cite**:   

* Dataset Title: Vertebra Column - 2 classes

* Abstract:   
Data set containing values for six biomechanical features used to classify orthopaedic patients into 3 classes (normal, disk hernia or spondilolysthesis) or 2 classes (normal or abnormal).

* Source:

Guilherme de Alencar Barreto (guilherme '@' deti.ufc.br) & Ajalmar R. da Rocha Neto (ajalmar '@' ifce.edu.br), Department of Teleinformatics Engineering, Federal University of Ceará, Fortaleza, Ceará, Brazil. 

Henrique Antonio Fonseca da Mota Filho (hdamota '@' gmail.com), Hospital Monte Klinikum, Fortaleza, Ceará, Brazil.


* Data Set In",,,,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1558,1558,climb,climb:1558,bank-marketing,2026-08-31T21:41:09.845055+00:00,False,False,none,objective_fail:has_continuous,EXCLUDE,2,Class,"**Author**: Paulo Cortez, Sérgio Moro   
**Source**: [original] (http://www.openml.org/d/1461) - UCI    
**Please cite**: S. Moro, R. Laureano and P. Cortez. Using Data Mining for Bank Direct Marketing: An Application of the CRISP-DM Methodology. In P. Novais et al. (Eds.), Proceedings of the European Simulation and Modelling Conference - ESM'2011, pp. 117-121, Guimarães, Portugal, October, 2011. EUROSIS.       

* Dataset:   
Reduced version (10 % of the examples) of bank-marketing dataset.",1|2,2,1,4521.0,16.0,7.0,9.0,0.0,16.0,0.0,521.0,4000.0,0.1152399911523999,6.677543186180422,0.0,4000.0,a0be30a6c5735611e3051eb3827ca03da1247e881335a3b2eaa6e365148374f3,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,True,True,True,True,True,,,,,
openml:1565,1565,climb,climb:1565,heart-h,2026-08-31T21:41:09.882900+00:00,False,False,none,prefilter_rows_out_of_range:294.0,EXCLUDE,3,Class,"**Author**: Hungarian Institute of Cardiology. Budapest: Andras Janosi, M.D.     
**Source**: [original](http://www.openml.org/d/51) - UCI      
**Please cite**: Hungarian Institute of Cardiology. Budapest: Andras Janosi, M.D.       

* Dataset:
This is a reprocessed version of heart-h (hungarian), the heart disease reprocessed hungarian dataset from UCI.",,,,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1590,1590,openml_cc18,openml_cc18:1590,adult,2026-08-31T21:41:09.883815+00:00,False,False,none,prefilter_rows_out_of_range:48842.0,EXCLUDE,2,class,"**Author**: Ronny Kohavi and Barry Becker  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/Adult) - 1996  
**Please cite**: Ron Kohavi, ""Scaling Up the Accuracy of Naive-Bayes Classifiers: a Decision-Tree Hybrid"", Proceedings of the Second International Conference on Knowledge Discovery and Data Mining, 1996  

Prediction task is to determine whether a person makes over 50K a year. Extraction was done by Barry Becker from the 1994 Census database. A set of reasonably clean records was extracted using the following conditions: ((AAGE>16) && (AGI>100) && (AFNLWGT>1)&& (HRSWK>0))

This is the original version from the UCI repository, with training and test sets merged.

### Variable description

Variables are all self-explanatory except __fnlwgt__. This is a proxy for the demograph",,,,48842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:1600,1600,climb,climb:1600,SPECTF,2026-08-31T21:41:10.605154+00:00,False,False,none,prefilter_rows_out_of_range:267.0,EXCLUDE,2,OVERALL_DIAGNOSIS,"**Author**: Krzysztof J. Cios"",""Lukasz A.  
**Source**: [original](https://archive.ics.uci.edu/ml/datasets/SPECTF+Heart) - Date unknown  
**Please cite**:   

This is a corrected version of the previous data file in version 1, which contained a dataset (349 instances) incorrectly merged from the original training and test sets available on UCI (there are actually 2 test sets there, one of them is incorrect). 
This file fixes that problem by merging the training set with the correct test set, resulting 267 instances.

SPECTF heart data:

This is a merged version of the separate train and test set which are usually distributed. On OpenML this train-test split can be found as one of the possible tasks.

NOTE: See the SPECT heart data for binary data for the same classification task.

Sources:",,,,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:4134,4134,openml_cc18,openml_cc18:4134,Bioresponse,2026-08-31T21:41:10.606143+00:00,False,False,none,"objective_fail:prevalence_le_upper,encoded_features_le_100,treatment_intensity_r_ge_0_5",EXCLUDE,1,target,"**Author**: Boehringer Ingelheim  
**Source**: [Kaggle](https://www.kaggle.com/c/bioresponse) - 2011  
**Please cite**: None  

Predict a biological response of molecules from their chemical properties. Each row in this data set represents a molecule. The first column contains experimental data describing an actual biological response; the molecule was seen to elicit this response (1), or not (0). The remaining columns represent molecular descriptors (d1 through d1776), these are calculated properties that can capture some of the characteristics of the molecule - for example size, shape, or elemental constitution. The descriptor matrix has been normalized.

The original training and test set were merged.",0|1,0,1,3751.0,1776.0,1776.0,0.0,941.0,1776.0,0.0,1717.0,2034.0,0.4577446014396161,0.1846243447874199,0.0,2034.0,9690e30b76f1ea594853582a09bf96c94cd9cd30750bbc9187983e970912b6d7,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": false, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": false, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": false}",False,True,True,True,True,False,True,True,False,True,False,,,,,
openml:4534,4534,openml_cc18,openml_cc18:4534,PhishingWebsites,2026-08-31T21:41:12.584930+00:00,False,False,none,prefilter_rows_out_of_range:11055.0,EXCLUDE,1,Result,"**Author**: Rami Mustafa A Mohammad ( University of Huddersfield"",""rami.mohammad '@' hud.ac.uk"",""rami.mustafa.a '@' gmail.com) Lee McCluskey (University of Huddersfield"",""t.l.mccluskey '@' hud.ac.uk )  Fadi Thabtah (Canadian University of Dubai"",""fadi '@' cud.ac.ae)  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/phishing+websites)  
**Please cite**: Please refer to the [Machine Learning Repository's citation policy](https://archive.ics.uci.edu/ml/citation_policy.html)  

Source:

Rami Mustafa A Mohammad ( University of Huddersfield, rami.mohammad '@' hud.ac.uk, rami.mustafa.a '@' gmail.com)
Lee McCluskey (University of Huddersfield,t.l.mccluskey '@' hud.ac.uk )
Fadi Thabtah (Canadian University of Dubai,fadi '@' cud.ac.ae)


Data Set Information:

One of the challenges faced b",,,,11055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:4538,4538,openml_cc18,openml_cc18:4538,GesturePhaseSegmentationProcessed,2026-08-31T21:41:13.240849+00:00,False,False,none,prefilter_not_binary:5.0,EXCLUDE,1,Phase,"**Author**: Renata Cristina Barros Madeo (Madeo"",""R. C. B.)  Priscilla Koch Wagner (Wagner"",""P. K.)  Sarajane Marques Peres (Peres"",""S. M.)  {renata.si"",""priscilla.wagner"",""sarajane} at usp.br  http://each.uspnet.usp.br/sarajane/  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/gesture+phase+segmentation)  
**Please cite**: Please refer to the [Machine Learning Repository's citation policy](https://archive.ics.uci.edu/ml/citation_policy.html). Additionally, the authors require a citation to one or more publications from those cited as relevant papers.  

Creators: 
Renata Cristina Barros Madeo (Madeo, R. C. B.) 
Priscilla Koch Wagner (Wagner, P. K.) 
Sarajane Marques Peres (Peres, S. M.) 
{renata.si, priscilla.wagner, sarajane} at usp.br 
http://each.uspnet.usp.br/sarajane/ 

Do",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:6332,6332,openml_cc18,openml_cc18:6332,cylinder-bands,2026-08-31T21:41:13.918762+00:00,False,False,none,"objective_fail:prevalence_le_upper,minority_count_ge_250,treatment_intensity_r_ge_0_5",EXCLUDE,2,band_type,"**Author**: Bob Evans, RR Donnelley & Sons Co.  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/Cylinder+Bands) - August, 1995  
**Please cite**:  [UCI citation policy](https://archive.ics.uci.edu/ml/citation_policy.html)

### Description

Cylinder bands UCI dataset - Process delays known as cylinder banding in rotogravure printing were substantially mitigated using control rules discovered by decision tree induction.
 
### Attribute Information

There are 40 attributes for 540 observations, including the class: 20 are numeric and 20 are nominal.  
There are missing values in 302 of the instances.

```
   1. timestamp: numeric;19500101 - 21001231  
   2. cylinder number: nominal  
   3. customer: nominal;  
   4. job number: nominal;   
   5. grain screened: nominal; yes, no  
 ",band|noband,band,noband,540.0,37.0,18.0,19.0,12.0,65.0,28.0,228.0,312.0,0.4222222222222222,0.3684210526315789,0.05,312.0,e6c8a1780a950c0eba9aaad1da84ccda7257901fa269ded68f1adc4e1ba25877,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": false, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": false}",False,True,True,True,True,False,False,True,True,True,False,,,,,
openml:23381,23381,openml_cc18,openml_cc18:23381,dresses-sales,2026-08-31T21:41:15.217387+00:00,False,False,none,"objective_fail:prevalence_le_upper,minority_count_ge_250,missing_lt_10pct,treatment_intensity_r_ge_0_5",EXCLUDE,2,Class,"**Author**: Muhammad Usman & Adeel Ahmed   
**Source**: origin source at [UCI](https://archive.ics.uci.edu/ml/datasets/Dresses_Attribute_Sales)  
**Please cite**: [Paper that claims to first have used the data](https://www.researchgate.net/profile/Dalia_Jasim/publication/293464737_main_steps_for_doing_data_mining_project_using_weka/links/56b8782008ae44bb330d2583/main-steps-for-doing-data-mining-project-using-weka.pdf)

####1. Summary

This dataset contain attributes of dresses and their recommendations according to their sales. Sales are monitor on the basis of alternate days. 

The attributes present analyzed are: Recommendation, Style, Price, Rating, Size, Season, NeckLine, SleeveLength, waiseline, Material, FabricType, Decoration, Pattern, Type. In this dataset they are named Class(targ",1|2,2,1,500.0,12.0,1.0,11.0,1.0,21.0,9.0,210.0,290.0,0.42,0.380952380952381,0.1391666666666666,290.0,c92034031594005583099151b401bc6aa22df93631e4d25d18cf82acf714b506,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": false, ""minority_count_ge_250"": false, ""missing_lt_10pct"": false, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": false}",False,True,True,True,True,False,False,False,True,True,False,,,,,
openml:23517,23517,openml_cc18,openml_cc18:23517,numerai28.6,2026-08-31T21:41:16.497996+00:00,False,False,none,prefilter_rows_out_of_range:96320.0,EXCLUDE,2,attribute_21,"**Author**: Numer.ai  
**Source**: [Kaggle](https://www.kaggle.com/numerai/encrypted-stock-market-data-from-numerai)  
**Please cite**:   

**Encrypted Stock Market Training Data from Numer.ai**  
The data is cleaned, regularized and encrypted global equity data. The first 21 columns (feature1 - feature21) are features, and target is the binary class you’re trying to predict.",,,,96320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:40499,40499,openml_cc18,openml_cc18:40499,texture,2026-08-31T21:41:17.209152+00:00,False,False,none,prefilter_not_binary:11.0,EXCLUDE,1,Class,"**Author**: Laboratory of Image Processing and Pattern Recognition (INPG-LTIRF), Grenoble - France.  
**Source**: [ELENA project](https://www.elen.ucl.ac.be/neural-nets/Research/Projects/ELENA/databases/REAL/texture/)   
**Please cite**: None

####1. Summary

This database was generated by the Laboratory of Image Processing and Pattern Recognition (INPG-LTIRF) in the development of the Esprit project ELENA No. 6891 and the Esprit working group ATHOS No. 6620.
```
 (a) Original source:

   P. Brodatz ""Textures: A Photographic Album for Artists and Designers"",
   Dover Publications,Inc.,New York, 1966.

 (b) Creation: Laboratory of Image Processing and Pattern Recognition

   Institut National Polytechnique de Grenoble INPG
   Laboratoire de Traitement d'Image et de Reconnaissance de Formes ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
